"Danny Davis","hou","IL ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Melissa Bean","hou","IL ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Janice Schakowsky","hou","IL ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Tim Johnson","hou","IL ",15,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"David Sanders","hou","IN ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Baron Hill","hou","IN ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Nancy Boyda","hou","KS ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Dennis Moore","hou","KS ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Olver","hou","MA ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Richard Neal","hou","MA ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"James McGovern","hou","MA ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Barney Frank","hou","MA ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Martin Meehan","hou","MA ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Tierney","hou","MA ",6,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Edward Markey","hou","MA ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Michael Capuano","hou","MA ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Stephen Lynch","hou","MA ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"William Delahunt","hou","MA ",10,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"C.A. Ruppersberger","hou","MD ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Sarbanes","hou","MD ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Steny Hoyer","hou","MD ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Elijah Cummings","hou","MD ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Chris Van Hollen","hou","MD ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Thomas Allen","hou","ME ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Michael Michaud","hou","ME ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Dale Kildee","hou","MI ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Sharon Renier","hou","MI ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jim Marcinkowski","hou","MI ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Nancy Skinner","hou","MI ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Sander Levin","hou","MI ",12,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Carolyn Kilpatrick","hou","MI ",13,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Conyers","hou","MI ",14,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Dingell","hou","MI ",15,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Tim Walz","hou","MN ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Coleen Rowley","hou","MN ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jim Ramstad","hou","MN ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Betty McCollum","hou","MN ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Keith Ellison","hou","MN ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Patty Wetterling","hou","MN ",6,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Lacy Clay","hou","MO ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Russ Carnahan","hou","MO ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Bob Etheridge","hou","NC ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"David Price","hou","NC ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Larry Kissell","hou","NC ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Heath Shuler","hou","NC ",11,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Melvin Watt","hou","NC ",12,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Bradley Miller","hou","NC ",13,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Maxine Moul","hou","NE ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Robert Andrews","hou","NJ ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Frank LoBiondo","hou","NJ ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"James Saxton","hou","NJ ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Paul Aronsohn","hou","NJ ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Frank Pallone","hou","NJ ",6,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Linda Stender","hou","NJ ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"William Pascrell","hou","NJ ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Steven Rothman","hou","NJ ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Donald Payne","hou","NJ ",10,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Rush Holt","hou","NJ ",12,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Patricia Madrid","hou","NM ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Tom Udall","hou","NM ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Shelley Berkley","hou","NV ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Tessa Hafen","hou","NV ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Timothy Bishop","hou","NY ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Steve Israel","hou","NY ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"David Mejias","hou","NY ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Carolyn McCarthy","hou","NY ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Gary Ackerman","hou","NY ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Joseph Crowley","hou","NY ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jerrold Nadler","hou","NY ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Anthony Weiner","hou","NY ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Charles Barron","hou","NY ",10,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Nydia Velazquez","hou","NY ",12,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Stephen Harrison","hou","NY ",13,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Carolyn Maloney","hou","NY ",14,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Charles Rangel","hou","NY ",15,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jose Serrano","hou","NY ",16,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Eliot Engel","hou","NY ",17,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Nita Lowey","hou","NY ",18,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Hall","hou","NY ",19,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Kirsten Gillibrand","hou","NY ",20,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Michael McNulty","hou","NY ",21,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Maurice Hinchey","hou","NY ",22,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Mike Arcuri","hou","NY ",24,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Dan Maffei","hou","NY ",25,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jack Davis","hou","NY ",26,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Louise Slaughter","hou","NY ",28,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Cranley","hou","OH ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Victoria Wulsin","hou","OH ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Robin Weirauch","hou","OH ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Marcy Kaptur","hou","OH ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Dennis Kucinich","hou","OH ",10,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Stephanie Jones","hou","OH ",11,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Robert Shamansky","hou","OH ",12,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Betty Sutton","hou","OH ",13,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Mary Jo Kilroy","hou","OH ",15,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Timothy Ryan","hou","OH ",17,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"David Wu","hou","OR ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Carol Voisin","hou","OR ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Earl Blumenauer","hou","OR ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Peter DeFazio","hou","OR ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Darlene Hooley","hou","OR ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jason Altmire","hou","PA ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Chaka Fattah","hou","PA ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Joe Sestak","hou","PA ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Michael Fitzpatrick","hou","PA ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Christopher Carney","hou","PA ",10,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Allyson Schwartz","hou","PA ",13,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Lois Herr","hou","PA ",16,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Patrick Kennedy","hou","RI ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"James Langevin","hou","RI ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Randy Maatta","hou","SC ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Spratt","hou","SC ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jim Cooper","hou","TN ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Bart Gordon","hou","TN ",6,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Steve Cohen","hou","TN ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Dan Dodd","hou","TX ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Glen Melancon","hou","TX ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Sheila Jackson Lee","hou","TX ",18,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"John Courage","hou","TX ",21,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Nick Lampson","hou","TX ",22,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Lloyd Doggett","hou","TX ",25,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Eddie Johnson","hou","TX ",30,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Will Pryor","hou","TX ",32,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Phil Kellam","hou","VA ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Robert Scott","hou","VA ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Al Weed","hou","VA ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"James Moran","hou","VA ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Rick Boucher","hou","VA ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Peter Welch","hou","VT ",0,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jay Inslee","hou","WA ",1,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Rick Larsen","hou","WA ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Brian Baird","hou","WA ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Norman Dicks","hou","WA ",6,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Jim McDermott","hou","WA ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Darcy Burner","hou","WA ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Adam Smith","hou","WA ",9,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Tammy Baldwin","hou","WI ",2,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Ron Kind","hou","WI ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Gwen Moore","hou","WI ",4,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Bryan Kennedy","hou","WI ",5,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"David Obey","hou","WI ",7,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Steve Kagen","hou","WI ",8,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
"Nick Rahall","hou","WV ",3,"Sierra Club","http://www.sierraclub.org/endorsements/2006/",2006
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
" ",,,,,,
